VSG_mean,VSE_mean,VSB_mean,VSQ_mean,VSR_mean,cn0_G1_mean,cn0_G2_mean,VSG_max,VSE_max,VSB_max,VSQ_max,VSR_max,cn0_G1_max,cn0_G2_max,VSG_min,VSE_min,VSB_min,VSQ_min,VSR_min,cn0_G1_min,cn0_G2_min,cno_G_mean,cno_E_mean,cno_B_mean,cno_Q_mean,cno_R_mean,elev_G_mean,elev_E_mean,elev_B_mean,elev_Q_mean,elev_R_mean,cno_G_max,cno_E_max,cno_B_max,cno_Q_max,cno_R_max,elev_G_max,elev_E_max,elev_B_max,elev_Q_max,elev_R_max,cno_G_min,cno_E_min,cno_B_min,cno_Q_min,cno_R_min,elev_G_min,elev_E_min,elev_B_min,elev_Q_min,elev_R_min
3.09375,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.875,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40625,6.777777777777778,4.650793650793651,16.1,8.181818181818182,11.3125,9.027777777777779,17.047619047619047,16.1,4.757575757575758,46.0,44.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
3.09375,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.84375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40625,6.861111111111111,4.619047619047619,16.0,8.090909090909092,11.3125,9.027777777777779,17.047619047619047,16.1,4.757575757575758,46.0,44.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
3.09375,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.78125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40625,6.777777777777778,4.650793650793651,16.0,8.06060606060606,11.3125,9.027777777777779,17.047619047619047,16.1,4.757575757575758,46.0,44.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
3.09375,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.8125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40625,6.777777777777778,4.650793650793651,16.0,7.96969696969697,11.3125,9.027777777777779,17.047619047619047,16.1,4.757575757575758,46.0,44.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
3.09375,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.84375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96875,6.777777777777778,4.650793650793651,16.0,7.9393939393939394,11.3125,9.027777777777779,17.047619047619047,16.1,4.757575757575758,46.0,44.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
3.09375,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.59375,30.0,33.0,40.0,7.0,255.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9375,6.861111111111111,4.634920634920635,16.0,7.96969696969697,11.3125,9.027777777777779,17.047619047619047,16.1,4.757575757575758,46.0,44.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.28125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.777777777777778,4.650793650793651,16.0,7.96969696969697,11.3125,9.027777777777779,17.047619047619047,16.1,4.757575757575758,46.0,44.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.25,30.0,33.0,40.0,7.0,255.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.777777777777778,4.634920634920635,15.9,8.0,11.3125,9.027777777777779,17.047619047619047,16.1,4.787878787878788,46.0,44.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,7.375,4.28125,30.0,33.0,40.0,7.0,23.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9375,6.833333333333333,4.650793650793651,16.0,6.848484848484849,11.3125,9.055555555555555,17.047619047619047,16.1,7.545454545454546,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,7.375,4.3125,30.0,33.0,40.0,7.0,23.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9375,6.75,4.650793650793651,16.1,8.151515151515152,11.3125,9.083333333333334,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,7.34375,4.3125,30.0,33.0,40.0,7.0,23.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9375,6.888888888888889,4.634920634920635,15.9,8.181818181818182,11.3125,9.083333333333334,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
3.40625,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,7.9375,4.40625,30.0,33.0,40.0,7.0,23.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9375,6.805555555555555,4.650793650793651,16.1,8.151515151515152,11.3125,9.083333333333334,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,7.3125,4.375,30.0,33.0,40.0,7.0,23.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.75,4.650793650793651,16.1,8.212121212121213,11.3125,9.083333333333334,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
3.40625,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,7.90625,4.21875,30.0,33.0,40.0,7.0,23.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.777777777777778,4.634920634920635,16.0,8.212121212121213,11.3125,9.083333333333334,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.3125,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.805555555555555,4.634920634920635,16.1,8.242424242424242,11.3125,9.083333333333334,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.3125,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4375,6.805555555555555,4.619047619047619,16.1,8.272727272727273,11.3125,9.083333333333334,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.21875,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3125,6.722222222222222,4.619047619047619,16.1,8.303030303030303,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.25,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15625,6.777777777777778,4.619047619047619,16.0,8.363636363636363,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.625,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15625,6.722222222222222,4.603174603174603,16.0,8.333333333333334,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
3.40625,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.21875,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1875,6.75,4.603174603174603,16.0,8.272727272727273,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.625,4.4375,30.0,33.0,40.0,7.0,255.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1875,6.777777777777778,4.603174603174603,16.0,8.303030303030303,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.375,30.0,33.0,40.0,7.0,255.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15625,6.694444444444445,4.603174603174603,16.0,8.303030303030303,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15625,6.777777777777778,4.603174603174603,16.0,8.303030303030303,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.28125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1875,6.777777777777778,4.619047619047619,16.0,8.303030303030303,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.34375,30.0,33.0,40.0,7.0,255.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1875,6.777777777777778,4.619047619047619,16.0,8.303030303030303,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.25,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.722222222222222,4.619047619047619,16.1,8.303030303030303,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.25,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.75,4.603174603174603,16.0,8.212121212121213,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.34375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,6.805555555555555,4.603174603174603,16.0,8.121212121212121,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,6.65625,4.21875,30.0,33.0,40.0,7.0,255.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,6.833333333333333,4.634920634920635,16.0,8.030303030303031,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,7.3125,4.28125,30.0,33.0,40.0,7.0,255.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84375,6.777777777777778,4.603174603174603,16.0,8.090909090909092,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.3125,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78125,6.75,4.619047619047619,16.0,8.090909090909092,11.3125,9.11111111111111,17.03174603174603,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.65625,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,6.805555555555555,4.634920634920635,16.0,8.090909090909092,11.3125,9.11111111111111,17.03174603174603,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,6.6875,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125,6.777777777777778,4.619047619047619,16.0,8.151515151515152,11.3125,9.11111111111111,17.03174603174603,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.28125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.777777777777778,4.603174603174603,16.0,8.121212121212121,11.3125,9.11111111111111,17.03174603174603,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.15625,30.0,33.0,40.0,7.0,255.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9375,6.777777777777778,4.619047619047619,16.0,8.121212121212121,11.3125,9.11111111111111,17.03174603174603,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.34375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96875,6.75,4.603174603174603,16.0,8.030303030303031,11.3125,9.11111111111111,17.03174603174603,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.75,4.587301587301587,16.0,8.030303030303031,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.34375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03125,6.75,4.587301587301587,16.0,7.96969696969697,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,6.71875,4.4375,30.0,33.0,40.0,7.0,23.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0625,6.75,4.603174603174603,15.9,7.848484848484849,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,6.6875,4.46875,30.0,33.0,40.0,7.0,23.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0625,6.805555555555555,4.571428571428571,16.0,8.030303030303031,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,47.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,6.6875,4.40625,30.0,33.0,40.0,7.0,23.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0625,6.777777777777778,4.587301587301587,16.0,8.06060606060606,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,47.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,6.6875,4.34375,30.0,33.0,40.0,7.0,23.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0625,6.777777777777778,4.571428571428571,16.0,8.090909090909092,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,47.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,7.40625,4.34375,30.0,33.0,40.0,7.0,23.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09375,6.777777777777778,4.571428571428571,16.0,8.212121212121213,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,47.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,7.375,4.3125,30.0,33.0,40.0,7.0,23.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0625,6.75,4.571428571428571,16.0,8.272727272727273,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,47.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.3125,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0625,6.75,4.587301587301587,16.0,8.242424242424242,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.34375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03125,6.805555555555555,4.571428571428571,16.0,8.151515151515152,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,47.0,44.0,50.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.375,30.0,33.0,40.0,7.0,255.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03125,6.805555555555555,4.555555555555555,16.0,8.151515151515152,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,47.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.40625,30.0,33.0,40.0,7.0,255.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96875,6.805555555555555,4.555555555555555,16.0,8.181818181818182,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,47.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.4375,30.0,33.0,40.0,7.0,255.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9375,6.777777777777778,4.571428571428571,16.0,8.151515151515152,11.3125,9.11111111111111,17.047619047619047,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.28125,30.0,33.0,40.0,7.0,255.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.777777777777778,4.555555555555555,16.0,8.030303030303031,11.3125,9.083333333333334,17.03174603174603,16.1,4.787878787878788,46.0,45.0,47.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.40625,4.28125,30.0,33.0,40.0,7.0,255.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,6.805555555555555,4.587301587301587,16.0,7.96969696969697,11.3125,9.083333333333334,17.015873015873016,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,7.4375,4.375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90625,6.805555555555555,4.555555555555555,16.0,7.848484848484849,11.3125,9.083333333333334,17.015873015873016,16.1,4.787878787878788,46.0,45.0,47.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,7.40625,4.375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,6.861111111111111,4.571428571428571,16.0,7.818181818181818,11.3125,9.083333333333334,17.015873015873016,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78125,6.777777777777778,4.587301587301587,16.0,7.848484848484849,11.3125,9.083333333333334,17.015873015873016,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.96875,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,7.375,4.34375,30.0,33.0,40.0,7.0,255.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65625,6.777777777777778,4.571428571428571,16.0,7.96969696969697,11.3125,9.055555555555555,17.015873015873016,16.1,4.787878787878788,46.0,45.0,48.0,44.0,51.0,75.0,53.0,73.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
